Instance,UserTime,"BagSizeActiveCount","BagSizeStatisticMedian","BagSizeArithmeticAverage","BagSizeStatisticalStandardDeviation","BagSizeMaximum","NonLeafNodeBagSizeActiveCount","NonLeafNodeBagSizeStatisticMedian","NonLeafNodeBagSizeArithmeticAverage","NonLeafNodeBagSizeStatisticalStandardDeviation","NonLeafNodeBagSizeMaximum","NodeDepthStatisticMedian","NodeDepthArithmeticAverage","NodeDepthStatisticalStandardDeviation","NodeDepthMaximum","NonLeafNodeDepthStatisticMedian","NonLeafNodeDepthArithmeticAverage","NonLeafNodeDepthStatisticalStandardDeviation","NonLeafNodeDepthMaximum","IntroduceNodeDepthActiveCount","IntroduceNodeDepthStatisticMedian","IntroduceNodeDepthArithmeticAverage","IntroduceNodeDepthStatisticalStandardDeviation","IntroduceNodeDepthMaximum","ForgetNodeDepthActiveCount","ForgetNodeDepthStatisticMedian","ForgetNodeDepthArithmeticAverage","ForgetNodeDepthStatisticalStandardDeviation","ForgetNodeDepthMaximum","JoinNodeDepthActiveCount","JoinNodeDepthStatisticMedian","JoinNodeDepthArithmeticAverage","JoinNodeDepthStatisticalStandardDeviation","JoinNodeDepthMaximum","LeafNodeDepthActiveCount","LeafNodeDepthStatisticMedian","LeafNodeDepthArithmeticAverage","LeafNodeDepthStatisticalStandardDeviation","LeafNodeDepthMaximum","IntroduceNodePercentage","ForgetNodePercentage","JoinNodePercentage","LeafNodePercentage","IntroduceNodeBagSizeStatisticMedian","IntroduceNodeBagSizeArithmeticAverage","IntroduceNodeBagSizeStatisticalStandardDeviation","IntroduceNodeBagSizeMaximum","ForgetNodeBagSizeStatisticMedian","ForgetNodeBagSizeArithmeticAverage","ForgetNodeBagSizeStatisticalStandardDeviation","ForgetNodeBagSizeMaximum","JoinNodeBagSizeStatisticMedian","JoinNodeBagSizeArithmeticAverage","JoinNodeBagSizeStatisticalStandardDeviation","JoinNodeBagSizeMaximum","LeafNodeBagSizeStatisticMedian","LeafNodeBagSizeArithmeticAverage","LeafNodeBagSizeStatisticalStandardDeviation","LeafNodeBagSizeMaximum","JoinNodeDistanceStatisticMedian","JoinNodeDistanceArithmeticAverage","JoinNodeDistanceStatisticalStandardDeviation","JoinNodeDistanceMaximum","ItemLifetimeStatisticMedian","ItemLifetimeArithmeticAverage","ItemLifetimeStatisticalStandardDeviation","ItemLifetimeMaximum","ContainerCountStatisticMedian","ContainerCountArithmeticAverage","ContainerCountStatisticalStandardDeviation","ContainerCountMaximum","BranchingFactorStatisticMedian","BranchingFactorArithmeticAverage","BranchingFactorStatisticalStandardDeviation","BranchingFactorMaximum","BalancednessFactor","CummulativeBagSize","CummulativeIntroduceNodeBagSize","CummulativeForgetNodeBagSize","CummulativeJoinNodeBagSize","CummulativeLeafNodeBagSize","IntroducedVertexNeighborCountStatisticMedian","IntroducedVertexNeighborCountArithmeticAverage","IntroducedVertexNeighborCountStatisticalStandardDeviation","IntroducedVertexNeighborCountMaximum","ForgottenVertexNeighborCountStatisticMedian","ForgottenVertexNeighborCountArithmeticAverage","ForgottenVertexNeighborCountStatisticalStandardDeviation","ForgottenVertexNeighborCountMaximum","IntroducedVertexConnectednessFactorStatisticMedian","IntroducedVertexConnectednessFactorArithmeticAverage","IntroducedVertexConnectednessFactorStatisticalStandardDeviation","IntroducedVertexConnectednessFactorMaximum","ForgottenVertexConnectednessFactorStatisticMedian","ForgottenVertexConnectednessFactorArithmeticAverage","ForgottenVertexConnectednessFactorStatisticalStandardDeviation","ForgottenVertexConnectednessFactorMaximum","BagAdjacencyFactorStatisticMedian","BagAdjacencyFactorArithmeticAverage","BagAdjacencyFactorStatisticalStandardDeviation","BagAdjacencyFactorMaximum","BagConnectednessFactorStatisticMedian","BagConnectednessFactorArithmeticAverage","BagConnectednessFactorStatisticalStandardDeviation","BagConnectednessFactorMaximum","BagNeighborhoodCoverageFactorStatisticMedian","BagNeighborhoodCoverageFactorArithmeticAverage","BagNeighborhoodCoverageFactorStatisticalStandardDeviation","BagNeighborhoodCoverageFactorMaximum","DecompositionOverheadRatio","CummulativeDepthWeightedBagSize","CummulativeRootDistanceWeightedBagSize","CummulativeDepthWeightedIntroduceNodeBagSize","CummulativeRootDistanceWeightedIntroduceNodeBagSize","CummulativeDepthWeightedForgetNodeBagSize","CummulativeRootDistanceWeightedForgetNodeBagSize","CummulativeDepthWeightedJoinNodeBagSize","CummulativeRootDistanceWeightedJoinNodeBagSize","CummulativeIntroducedVertexNeighborCount","CummulativeDepthWeightedIntroducedVertexNeighborCount","CummulativeRootDistanceWeightedIntroducedVertexNeighborCount","CummulativeForgottenVertexNeighborCount","CummulativeDepthWeightedForgottenVertexNeighborCount","CummulativeRootDistanceWeightedForgottenVertexNeighborCount"
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1300.000,64,5.0000,5.4688,1.7180,8.0000,58,6.0000,5.6207,1.7150,8.0000,12.5000,12.1094,6.6550,24.0000,12.0000,11.7414,6.4252,23.0000,40,14.5000,13.2750,6.4807,24.0000,19,12.0000,11.2105,6.5028,23.0000,5,7.0000,6.2000,6.0581,15.0000,6,18.0000,15.6667,8.4063,24.0000,0.6250,0.2969,0.0781,0.0938,5.0000,5.6250,1.6281,8.0000,5.0000,4.7895,1.7185,7.0000,8.0000,6.8000,1.6432,8.0000,4.0000,4.0000,0.8944,5.0000,7.0000,7.4000,4.4296,15.0000,6.0000,9.0417,7.6640,24.0000,7.5000,14.5833,15.1109,45.0000,1.0000,1.0862,0.2831,2.0000,0.5674,350.0000,225.0000,91.0000,34.0000,24.0000,1.0000,2.0750,2.5053,10.0000,2.0000,2.3684,1.4985,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1845,0.2249,0.1931,0.8333,1.0000,1.0000,0.0000,1.0000,0.1962,0.2123,0.1510,0.5655,2.6667,4173.0000,4577.0000,2946.0000,2679.0000,982.0000,1293.0000,245.0000,605.0000,83.0000,1208.0000,867.0000,45.0000,565.0000,560.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1480.000,77,5.0000,5.4156,1.8307,8.0000,69,6.0000,5.5652,1.8269,8.0000,13.0000,12.0519,5.1373,20.0000,12.0000,11.5072,4.9694,19.0000,51,13.0000,12.7843,4.6317,20.0000,19,13.0000,11.4737,6.1767,19.0000,7,9.0000,8.2857,4.3480,14.0000,8,17.5000,16.7500,4.3012,20.0000,0.6623,0.2468,0.0909,0.1039,5.0000,5.5294,1.6656,8.0000,4.0000,4.3684,1.8016,7.0000,8.0000,7.4286,1.1339,8.0000,4.0000,4.1250,1.3562,7.0000,7.0000,6.7619,3.5187,14.0000,7.0000,8.3333,7.1546,21.0000,8.0000,17.3750,18.5632,52.0000,1.0000,1.1014,0.3041,2.0000,0.8321,417.0000,282.0000,83.0000,52.0000,33.0000,1.0000,2.1176,3.0176,16.0000,2.0000,2.2105,1.4749,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1905,0.2429,0.1811,0.8333,1.0000,1.0000,0.0000,1.0000,0.2313,0.2228,0.1402,0.5655,3.2083,4846.0000,3911.0000,3518.0000,2404.0000,878.0000,865.0000,450.0000,642.0000,108.0000,1592.0000,676.0000,42.0000,576.0000,306.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1080.000,72,5.0000,5.2639,1.7033,8.0000,64,5.5000,5.4219,1.7257,8.0000,12.0000,11.3333,6.3335,22.0000,11.5000,10.7656,6.1354,21.0000,48,12.5000,11.6250,6.2624,22.0000,17,10.0000,11.8824,6.2238,21.0000,7,10.0000,8.0000,7.0475,18.0000,8,19.5000,15.8750,6.4462,22.0000,0.6667,0.2361,0.0972,0.1111,5.0000,5.4167,1.5135,8.0000,4.0000,4.1765,1.7405,7.0000,7.0000,6.8571,1.3452,8.0000,4.0000,4.0000,0.7559,5.0000,9.0000,8.9524,5.1653,18.0000,6.0000,8.2083,7.3838,22.0000,10.5000,15.7917,16.0217,47.0000,1.0000,1.1094,0.3146,2.0000,0.6437,379.0000,260.0000,71.0000,48.0000,32.0000,2.0000,2.3125,2.6590,10.0000,2.0000,2.4118,1.2277,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2811,0.2001,0.8333,1.0000,1.0000,0.0000,1.0000,0.2597,0.2460,0.1482,0.6667,3.0000,3976.0000,4741.0000,2861.0000,3119.0000,756.0000,877.0000,359.0000,745.0000,111.0000,1486.0000,1067.0000,41.0000,508.0000,435.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",3240.000,74,5.5000,5.5946,1.6710,8.0000,66,6.0000,5.7424,1.6944,8.0000,13.5000,12.7568,6.6863,26.0000,13.0000,12.3636,6.5012,25.0000,49,14.0000,13.3265,6.4239,26.0000,18,13.0000,13.1111,7.1693,25.0000,7,7.0000,7.8571,6.0945,16.0000,8,18.5000,16.0000,7.7644,26.0000,0.6622,0.2432,0.0946,0.1081,6.0000,5.7347,1.4829,8.0000,4.0000,4.5000,1.6539,7.0000,8.0000,7.4286,0.9759,8.0000,4.5000,4.3750,0.7440,5.0000,6.0000,7.4286,4.4236,16.0000,6.0000,9.1250,8.4818,24.0000,9.0000,17.2500,18.2024,51.0000,1.0000,1.1061,0.3103,2.0000,0.6094,414.0000,281.0000,81.0000,52.0000,35.0000,1.0000,2.0612,2.8825,10.0000,2.0000,2.3333,1.3720,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2463,0.1808,0.8333,1.0000,1.0000,0.0000,1.0000,0.1667,0.1994,0.1302,0.5655,3.0833,5101.0000,6077.0000,3672.0000,3915.0000,991.0000,1196.0000,438.0000,966.0000,101.0000,1466.0000,1261.0000,42.0000,619.0000,515.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",970.000,63,6.0000,6.1429,2.0702,9.0000,58,7.0000,6.3276,2.0467,9.0000,10.0000,10.8095,6.5963,26.0000,9.5000,10.3621,6.4365,25.0000,43,10.0000,11.1163,6.6196,26.0000,16,11.0000,11.5625,6.3031,25.0000,4,3.0000,4.5000,5.4467,12.0000,5,15.0000,16.0000,6.8920,26.0000,0.6825,0.2540,0.0635,0.0794,6.0000,6.2326,1.9003,9.0000,5.5000,5.3125,2.3013,8.0000,8.5000,8.5000,0.5774,9.0000,4.0000,4.0000,0.7071,5.0000,6.0000,6.6667,4.0302,12.0000,8.5000,10.1667,7.9655,27.0000,11.5000,16.1250,14.9617,48.0000,1.0000,1.0690,0.2556,2.0000,0.6750,387.0000,268.0000,85.0000,34.0000,20.0000,1.0000,2.1628,2.4682,10.0000,2.5000,2.4375,1.4592,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2952,0.1819,0.8333,1.0000,1.0000,0.0000,1.0000,0.2857,0.2944,0.1296,0.6667,2.6250,3948.0000,6501.0000,2866.0000,4370.0000,921.0000,1374.0000,161.0000,757.0000,93.0000,1253.0000,1258.0000,39.0000,524.0000,529.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",4750.000,63,6.0000,6.0794,1.9699,9.0000,58,6.5000,6.2586,1.9427,9.0000,9.0000,9.7619,5.3873,20.0000,9.0000,9.2759,5.1768,19.0000,44,10.0000,9.9773,5.3678,20.0000,15,9.0000,10.7333,4.9203,19.0000,4,2.5000,3.7500,4.5000,10.0000,5,18.0000,15.4000,4.9800,20.0000,0.6984,0.2381,0.0635,0.0794,6.0000,6.2273,1.8026,9.0000,5.0000,4.9333,1.9074,8.0000,9.0000,8.7500,0.5000,9.0000,4.0000,4.0000,0.7071,5.0000,5.0000,5.5000,3.3439,10.0000,8.5000,9.1667,6.7930,21.0000,9.0000,15.9583,15.4933,51.0000,1.0000,1.0690,0.2556,2.0000,0.7195,383.0000,274.0000,74.0000,35.0000,20.0000,1.0000,1.7273,2.5184,10.0000,3.0000,2.9333,1.3345,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1071,0.2191,0.2172,0.8333,1.0000,1.0000,0.0000,1.0000,0.1571,0.2027,0.1516,0.6667,2.6250,3264.0000,4779.0000,2437.0000,3317.0000,702.0000,852.0000,125.0000,610.0000,76.0000,957.0000,639.0000,44.0000,472.0000,452.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",840.000,62,6.0000,5.6935,2.0613,9.0000,58,6.0000,5.8448,2.0417,9.0000,25.0000,21.9839,9.8970,37.0000,24.0000,21.2414,9.7788,36.0000,39,26.0000,24.1795,8.6568,37.0000,20,15.5000,17.5000,11.4960,36.0000,3,22.0000,23.3333,3.2146,27.0000,4,32.0000,32.7500,3.0957,37.0000,0.6290,0.3226,0.0484,0.0645,6.0000,5.8718,1.9491,9.0000,5.0000,4.9500,2.0384,8.0000,9.0000,8.3333,1.1547,9.0000,3.5000,3.5000,0.5774,4.0000,5.0000,4.0000,2.3664,6.0000,10.0000,10.5417,8.1720,26.0000,12.0000,14.7083,12.6817,39.0000,1.0000,1.0517,0.2234,2.0000,0.9313,353.0000,229.0000,99.0000,25.0000,14.0000,1.0000,2.0513,2.1999,10.0000,2.0000,2.1500,0.9333,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2835,0.1827,0.8333,1.0000,1.0000,0.0000,1.0000,0.2753,0.2653,0.1420,0.6667,2.5833,7515.0000,5899.0000,5339.0000,3363.0000,1600.0000,2162.0000,576.0000,374.0000,80.0000,1985.0000,1055.0000,43.0000,830.0000,804.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2780.000,79,6.0000,6.1266,2.2382,9.0000,72,7.0000,6.3472,2.2022,9.0000,10.0000,9.5063,4.4199,19.0000,9.0000,9.0000,4.2127,18.0000,58,10.0000,9.7586,4.0493,19.0000,15,11.0000,10.6667,5.0095,18.0000,6,3.5000,4.1667,2.9269,8.0000,7,14.0000,14.7143,3.0394,19.0000,0.7342,0.1899,0.0759,0.0886,6.0000,6.1897,2.0214,9.0000,4.0000,4.7333,2.3745,8.0000,9.0000,9.0000,0.0000,9.0000,4.0000,3.8571,1.0690,6.0000,4.0000,5.1333,2.9447,11.0000,8.0000,9.0000,6.7887,20.0000,14.0000,20.1667,19.6151,55.0000,1.0000,1.0833,0.2783,2.0000,0.8280,484.0000,359.0000,71.0000,54.0000,27.0000,1.0000,1.8621,2.3204,12.0000,3.0000,2.7333,0.9612,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1905,0.2183,0.1754,0.8333,1.0000,1.0000,0.0000,1.0000,0.2599,0.2335,0.1408,0.6667,3.2917,4010.0000,5670.0000,3165.0000,4015.0000,620.0000,800.0000,225.0000,855.0000,108.0000,1236.0000,924.0000,41.0000,445.0000,375.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1530.000,68,5.0000,5.5735,1.6690,8.0000,62,6.0000,5.6935,1.6946,8.0000,15.5000,15.6912,6.8704,29.0000,15.0000,15.0806,6.7297,28.0000,43,16.0000,16.6744,6.3648,29.0000,20,14.0000,14.2500,7.9860,28.0000,5,10.0000,13.0000,5.7009,21.0000,6,22.0000,22.0000,5.2536,29.0000,0.6324,0.2941,0.0735,0.0882,6.0000,5.7907,1.4729,8.0000,4.0000,4.5500,1.5720,7.0000,8.0000,7.8000,0.4472,8.0000,4.0000,4.3333,0.5164,5.0000,7.5000,6.8000,4.4438,13.0000,7.0000,9.4167,8.6523,27.0000,10.0000,15.7917,16.3919,49.0000,1.0000,1.0806,0.2745,2.0000,0.8030,379.0000,249.0000,91.0000,39.0000,26.0000,1.0000,2.2791,2.8396,10.0000,2.0000,2.1500,1.2680,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1905,0.2428,0.1953,0.8333,1.0000,1.0000,0.0000,1.0000,0.2252,0.2125,0.1429,0.6667,2.8333,5801.0000,5569.0000,4056.0000,3414.0000,1246.0000,1484.0000,499.0000,671.0000,98.0000,1808.0000,1132.0000,43.0000,717.0000,573.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1000.000,63,6.0000,5.5079,1.8393,8.0000,58,6.0000,5.6724,1.8102,8.0000,12.0000,11.7619,6.1217,25.0000,12.0000,11.2931,5.9413,24.0000,41,13.0000,12.3415,5.8933,25.0000,18,12.0000,11.7222,6.5152,24.0000,4,6.5000,6.0000,4.6904,11.0000,5,18.0000,17.2000,6.1400,25.0000,0.6508,0.2857,0.0635,0.0794,6.0000,5.6098,1.7303,8.0000,5.0000,4.8333,1.9174,7.0000,8.0000,7.5000,1.0000,8.0000,3.0000,3.6000,0.8944,5.0000,5.5000,6.0000,2.9542,11.0000,5.5000,9.2500,8.1147,26.0000,6.0000,14.4583,14.6524,41.0000,1.0000,1.0690,0.2556,2.0000,0.7581,347.0000,230.0000,87.0000,30.0000,18.0000,1.0000,1.9512,2.1674,10.0000,2.0000,2.3333,1.3284,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2500,0.2698,0.1739,0.8333,1.0000,1.0000,0.0000,1.0000,0.2421,0.2473,0.1350,0.6667,2.6250,3933.0000,5089.0000,2774.0000,3206.0000,967.0000,1295.0000,192.0000,588.0000,80.0000,1167.0000,913.0000,42.0000,558.0000,534.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2060.000,72,6.0000,5.8611,2.1838,9.0000,66,6.5000,6.0758,2.1506,9.0000,14.5000,14.0972,8.2908,27.0000,14.0000,13.6061,8.1314,26.0000,50,17.0000,15.0800,8.2755,27.0000,17,9.0000,12.6471,8.0229,26.0000,5,10.0000,9.2000,8.5264,18.0000,6,22.5000,19.5000,8.8487,27.0000,0.6944,0.2361,0.0694,0.0833,6.0000,5.9000,2.0127,9.0000,6.0000,5.0588,2.4615,8.0000,9.0000,8.2000,1.0954,9.0000,3.5000,3.5000,0.5477,4.0000,9.5000,10.4000,6.2610,18.0000,10.0000,10.5417,8.7277,28.0000,16.5000,17.5833,16.2184,53.0000,1.0000,1.0758,0.2666,2.0000,0.6154,422.0000,295.0000,86.0000,41.0000,21.0000,1.0000,1.9600,2.1185,10.0000,2.0000,2.3529,1.1695,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2784,0.1926,0.8333,1.0000,1.0000,0.0000,1.0000,0.2926,0.2845,0.1508,0.6667,3.0000,5724.0000,6092.0000,4328.0000,3932.0000,984.0000,1424.0000,412.0000,736.0000,98.0000,1535.0000,1209.0000,40.0000,558.0000,562.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1160.000,76,6.0000,5.8553,2.1891,9.0000,69,6.0000,6.0870,2.1607,9.0000,13.5000,14.1711,8.5485,29.0000,13.0000,13.6522,8.3540,28.0000,53,14.0000,14.8302,8.4392,29.0000,17,13.0000,13.5882,8.6100,28.0000,6,8.5000,10.0000,9.5708,24.0000,7,20.0000,19.2857,9.4289,29.0000,0.6974,0.2237,0.0789,0.0921,6.0000,5.8679,2.0195,9.0000,5.0000,5.1176,2.5710,8.0000,8.0000,7.8333,1.3292,9.0000,4.0000,3.5714,0.5345,4.0000,11.0000,11.7333,6.8629,24.0000,13.0000,11.1667,8.5194,28.0000,20.0000,18.5417,15.4638,54.0000,1.0000,1.0870,0.2838,2.0000,0.5873,445.0000,311.0000,87.0000,47.0000,25.0000,1.0000,2.0566,2.1251,10.0000,2.0000,2.3529,1.0572,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2500,0.2581,0.1934,0.8333,1.0000,1.0000,0.0000,1.0000,0.2922,0.2592,0.1513,0.6667,3.1667,5941.0000,7409.0000,4424.0000,4906.0000,1051.0000,1559.0000,466.0000,944.0000,109.0000,1773.0000,1497.0000,40.0000,610.0000,590.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",5280.000,79,6.0000,5.5696,1.8925,8.0000,70,6.0000,5.7429,1.8934,8.0000,11.0000,11.4430,6.5882,25.0000,10.5000,10.9714,6.3724,24.0000,55,11.0000,11.4364,6.3414,25.0000,16,13.5000,13.5625,6.5825,24.0000,8,5.5000,7.2500,7.0862,21.0000,9,14.0000,15.1111,7.4740,25.0000,0.6962,0.2025,0.1013,0.1139,6.0000,5.6909,1.6873,8.0000,4.0000,4.1875,1.8337,7.0000,8.0000,7.5000,1.4142,8.0000,4.0000,4.2222,1.3017,7.0000,6.5000,8.2143,5.7925,21.0000,6.5000,8.7500,7.9850,26.0000,8.5000,18.3333,19.5374,58.0000,1.0000,1.1143,0.3205,2.0000,0.5801,440.0000,313.0000,67.0000,60.0000,38.0000,1.0000,1.8182,2.9570,14.0000,2.5000,2.7500,1.6533,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0952,0.1939,0.2151,0.8333,1.0000,1.0000,0.0000,1.0000,0.1238,0.1740,0.1548,0.6667,3.2917,4454.0000,6986.0000,3269.0000,4869.0000,805.0000,937.0000,380.0000,1180.0000,100.0000,1356.0000,1244.0000,44.0000,567.0000,577.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",830.000,69,5.0000,4.9420,1.5613,8.0000,62,5.0000,5.0968,1.5651,8.0000,16.0000,13.8551,7.1172,24.0000,15.0000,13.2903,6.9433,23.0000,45,17.0000,14.5556,6.9823,24.0000,18,13.5000,13.1667,7.4221,23.0000,6,12.5000,10.6667,7.3666,18.0000,7,22.0000,18.8571,7.1747,24.0000,0.6522,0.2609,0.0870,0.1014,5.0000,5.0667,1.4206,8.0000,3.5000,4.1111,1.6410,7.0000,6.0000,6.5000,0.8367,8.0000,4.0000,3.5714,0.5345,4.0000,11.0000,10.2667,4.8915,18.0000,7.0000,8.7083,7.4687,23.0000,10.0000,14.2083,14.0186,40.0000,1.0000,1.0968,0.2981,2.0000,0.6861,341.0000,228.0000,74.0000,39.0000,25.0000,1.0000,2.2000,2.3607,10.0000,2.0000,2.2222,0.8782,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2857,0.3079,0.2009,0.8333,1.0000,1.0000,0.0000,1.0000,0.2789,0.2540,0.1510,0.6667,2.8750,4365.0000,4160.0000,3106.0000,2594.0000,851.0000,999.0000,408.0000,567.0000,99.0000,1462.0000,1013.0000,40.0000,555.0000,445.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1740.000,69,5.0000,5.4928,1.6416,8.0000,62,6.0000,5.6290,1.6619,8.0000,9.0000,8.5942,3.9975,17.0000,8.0000,8.0645,3.7933,16.0000,47,9.0000,8.7021,3.8330,17.0000,16,11.0000,9.9375,3.7677,16.0000,6,4.5000,4.1667,3.1885,8.0000,7,13.0000,13.2857,2.4976,17.0000,0.6812,0.2319,0.0870,0.1014,6.0000,5.6809,1.4311,8.0000,4.0000,4.1250,1.3601,7.0000,8.0000,7.6667,0.5164,8.0000,4.0000,4.2857,0.7559,5.0000,6.0000,5.8000,3.3672,11.0000,5.0000,7.4167,6.1568,18.0000,5.0000,15.7917,16.7019,48.0000,1.0000,1.0968,0.2981,2.0000,0.8679,379.0000,267.0000,66.0000,46.0000,30.0000,1.0000,1.9787,2.8929,10.0000,3.0000,2.7500,1.0646,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1786,0.2273,0.2126,0.8333,1.0000,1.0000,0.0000,1.0000,0.1490,0.1863,0.1519,0.6667,2.8750,2941.0000,3881.0000,2150.0000,2656.0000,606.0000,582.0000,185.0000,643.0000,93.0000,1066.0000,608.0000,44.0000,449.0000,343.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1010.000,77,5.0000,5.2597,1.7800,8.0000,69,6.0000,5.4203,1.7774,8.0000,12.0000,11.2208,5.4377,21.0000,12.0000,10.7391,5.2766,20.0000,52,12.5000,11.6538,5.2202,21.0000,18,13.5000,11.7222,5.8290,20.0000,7,9.0000,6.7143,4.5356,11.0000,8,16.0000,15.3750,5.3436,21.0000,0.6753,0.2338,0.0909,0.1039,5.0000,5.3654,1.6092,8.0000,4.0000,4.1667,1.7573,7.0000,8.0000,7.2857,0.9512,8.0000,3.5000,3.8750,1.1260,6.0000,7.0000,6.2857,3.3224,11.0000,7.0000,8.2917,7.3157,22.0000,7.5000,16.8750,17.9015,46.0000,1.0000,1.1014,0.3041,2.0000,0.7439,405.0000,279.0000,75.0000,51.0000,31.0000,1.0000,2.0385,2.5968,12.0000,2.0000,2.3333,1.1376,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2851,0.1827,0.8333,1.0000,1.0000,0.0000,1.0000,0.2405,0.2475,0.1354,0.5655,3.2083,4367.0000,4543.0000,3187.0000,2951.0000,816.0000,834.0000,364.0000,758.0000,106.0000,1463.0000,869.0000,42.0000,545.0000,379.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1860.000,71,5.0000,5.3662,1.8765,8.0000,64,6.0000,5.5469,1.8766,8.0000,14.0000,14.0282,7.5498,27.0000,13.5000,13.4219,7.3588,26.0000,47,16.0000,14.5106,7.2678,27.0000,18,13.0000,13.7222,8.2162,26.0000,6,11.5000,11.1667,8.3766,23.0000,7,24.0000,19.5714,7.5246,27.0000,0.6620,0.2535,0.0845,0.0986,5.0000,5.4894,1.7178,8.0000,4.0000,4.5000,1.9778,7.0000,8.0000,7.0000,1.6733,8.0000,4.0000,3.7143,0.7559,5.0000,8.0000,10.3333,5.8917,23.0000,6.5000,9.2083,7.9727,28.0000,11.0000,15.8750,15.4422,50.0000,1.0000,1.0938,0.2938,2.0000,0.6684,381.0000,258.0000,81.0000,42.0000,26.0000,1.0000,2.0426,2.4223,10.0000,2.0000,2.2222,1.2628,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1429,0.2499,0.2134,0.8333,1.0000,1.0000,0.0000,1.0000,0.2250,0.2293,0.1573,0.6667,2.9583,5039.0000,5629.0000,3603.0000,3621.0000,992.0000,1276.0000,444.0000,732.0000,96.0000,1523.0000,1165.0000,40.0000,608.0000,512.0000
